name,calorias,gorduras totais,gorduras saturadas,gorduras trans,colesterol,sódio,carboidratos,fibras,açúcares,proteínas,vitamina A,vitamina C,cálcio,ferro,sal,cafeína,categoria,rede
BACON. EGG & CHEESE BAGEL,3.2946181432117774,2.7573250328405363,2.0987443619336617,3.4255824398589234,5.418862080418899,4.6617074847643245,1.2261873478026395,1.5573721847757274,1.2908232528207622,3.01242891276476,2.150009066822402,1.5826744833080277,2.1999192124669054,2.805062534394251,0.0,0.0,CAFE DA MANHA,#CF1C24
BACON. EGG & CHEESE BAGEL WITH EGG WHITES,3.109568292952763,2.4171976071294647,1.898972659763905,3.4255824398589234,1.964115363000487,4.6617074847643245,1.2182509496341258,1.5573721847757274,1.3323694317951567,3.01242891276476,1.5750045334112008,1.5826744833080277,2.1999192124669054,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
STEAK. EGG & CHEESE BAGEL,3.4796679934707915,2.9840766499812506,2.2985160641034184,8.27674731957677,5.7402338680857286,4.735931285131169,1.2222191487183827,1.5573721847757274,1.2908232528207622,3.213671804041236,2.150009066822402,1.155379862215474,2.4998990155836314,3.2563281679928138,0.0,0.0,CAFE DA MANHA,#CF1C24
BIG BREAKFAST (REGULAR BISCUIT),3.7387377838334115,3.721019405688572,2.6980594684429318,1.0,9.918067107754505,4.85963761907591,1.2023781532970985,1.5573721847757274,1.1246385369231837,2.878266985247109,1.8625068001168015,1.077689931107737,1.899939409350179,3.2563281679928138,0.0,0.0,CAFE DA MANHA,#CF1C24
BIG BREAKFAST (LARGE BISCUIT),3.960797604144229,3.9477710228292864,2.7979453195278103,1.0,9.918067107754505,5.156532820543287,1.2222191487183827,1.7431629130343032,1.1246385369231837,2.878266985247109,1.8625068001168015,1.077689931107737,1.899939409350179,3.7075938015913765,0.0,0.0,CAFE DA MANHA,#CF1C24
BIG BREAKFAST WITH EGG WHITES (REGULAR BISCUIT),3.368638083315383,3.097452458551608,2.398401915188297,1.0,1.5624006284169507,4.933861419442755,1.1984099542128417,1.5573721847757274,1.1246385369231837,2.744105057729459,1.0,1.077689931107737,1.5999596062334527,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
BIG BREAKFAST WITH EGG WHITES (LARGE BISCUIT),3.5536879335743974,3.3242040756923217,2.398401915188297,1.0,1.5624006284169507,5.206015354121183,1.2182509496341258,1.7431629130343032,1.1661847158975784,2.744105057729459,1.2300018133644803,1.077689931107737,1.5999596062334527,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
BIG BREAKFAST WITH HOTCAKES (REGULAR BISCUIT),5.034086735646512,4.17452263997,2.8978311706126885,1.0,10.239438895421333,6.319372359623849,1.4404700983525085,2.1147443695514547,1.706285042564708,3.414914695317712,1.8625068001168015,1.077689931107737,2.4998990155836314,4.610125068788502,0.0,0.0,CAFE DA MANHA,#CF1C24
BIG BREAKFAST WITH HOTCAKES (LARGE BISCUIT),5.256146555957329,4.401274257110716,2.997717021697567,1.0,10.239438895421333,6.591526294302279,1.4603110937737926,2.3005350978100303,1.706285042564708,3.414914695317712,1.8625068001168015,1.077689931107737,2.799878818700358,4.610125068788502,0.0,0.0,CAFE DA MANHA,#CF1C24
BIG BREAKFAST WITH HOTCAKES AND EGG WHITES (REGULAR BISCUIT),4.663987035128484,3.607643597118215,2.5981736173580536,1.0,1.8837724160837799,6.368854893201746,1.4365018992682517,2.1147443695514547,1.706285042564708,3.347833731558887,1.0,1.077689931107737,2.4998990155836314,3.7075938015913765,0.0,0.0,CAFE DA MANHA,#CF1C24
BIG BREAKFAST WITH HOTCAKES AND EGG WHITES (LARGE BISCUIT),4.8860468554393,3.834395214258929,2.5981736173580536,1.0,1.8837724160837799,6.665750094669123,1.456342894689536,2.3005350978100303,1.7478312215391025,3.347833731558887,1.2300018133644803,1.077689931107737,2.4998990155836314,3.7075938015913765,0.0,0.0,CAFE DA MANHA,#CF1C24
HOTCAKES,2.2953489518131,1.5101911385666074,1.1997717021697567,1.0,1.321371787666829,2.45973474054794,1.23809194505541,1.5573721847757274,1.581646505641524,1.5366477100706026,1.0,1.0,1.899939409350179,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
HOTCAKES AND SAUSAGE,2.9245184426937487,2.360509702844286,1.6992009575941482,1.0,1.8034294691670725,3.300937811372177,1.2420601441396668,1.5573721847757274,1.581646505641524,2.00621445638238,1.0,1.0,1.899939409350179,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE BURRITO,2.1102991015540855,1.9070064685628574,1.6992009575941482,1.0,2.847887779084267,2.954560076326903,1.1031731761906776,1.1857907282585758,1.083092357948789,1.804971565105904,1.5750045334112008,1.077689931107737,1.899939409350179,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
HASH BROWN,1.555149550777043,1.5101911385666074,2.498287766273175,1.0,1.0,1.7669792704573923,1.0595229862638524,1.3715814565171516,1.0,1.0670809637588254,1.0,1.077689931107737,1.0,1.180506253439425,0.0,0.0,CAFE DA MANHA,#CF1C24
CINNAMON MELTS,2.7024586223829314,2.077070181418393,1.898972659763905,1.0,1.2410288407501218,1.9154268711910811,1.261901139560951,1.5573721847757274,2.3294777271806266,1.402485782552952,1.2300018133644803,1.0,1.3599757637400716,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
FRUIT & MAPLE OATMEAL,2.073289131502283,1.2267516171407142,2.498287766273175,1.0,1.0803429469167072,1.3958602686231703,1.2301555468868963,1.9289536412928787,2.3294777271806266,1.3354048187941268,1.1150009066822402,6.049845522002905,1.5999596062334527,1.9025312671971255,0.0,0.0,CAFE DA MANHA,#CF1C24
FRUIT & MAPLE OATMEAL WITHOUT BROWN SUGAR,1.9622592213468744,1.2267516171407142,2.498287766273175,1.0,1.0803429469167072,1.2845245680729036,1.1944417551285849,1.9289536412928787,1.7478312215391025,1.3354048187941268,1.1150009066822402,6.049845522002905,1.3599757637400716,1.9025312671971255,0.0,0.0,CAFE DA MANHA,#CF1C24
BERRY BIRCHER,2.088093119523004,1.4535032342814287,1.3995434043395134,0.0,0.0,1.1138098272291614,1.0158727963370273,5.087396021688667,1.2908232528207622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAFE DA MANHA,#24704D
BERRY CRUNCH,2.025176170434939,1.680254851422143,1.5993151065092701,0.0,0.0,1.076697927045739,1.0119045972527705,4.344233108654364,1.3739156107695512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAFE DA MANHA,#24704D
OVERNIGHT CHOCOLATE & COCONUT OATS,2.3693688919167055,1.9636943728480358,1.7990868086790268,0.0,0.0,1.064327293651265,1.0277773935897978,2.8579072825857574,1.2908232528207622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAFE DA MANHA,#24704D
CARAMEL CHOCOCADO POT,2.3804718829322464,2.5305734156998216,1.7990868086790268,0.0,0.0,1.0618531669723703,1.0198409954212841,4.715814565171516,1.2908232528207622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAFE DA MANHA,#24704D
BIG MAC,2.9615284127455515,2.5305734156998216,1.9988585108487835,1.4851164879717849,2.3658300975840234,3.375161611739021,1.1865053569600712,1.5573721847757274,1.3739156107695512,2.609943130211808,1.3450027200467205,1.077689931107737,2.4998990155836314,3.2563281679928138,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
QUARTER POUNDER WITH CHEESE,2.9245184426937487,2.473885511414643,2.1986302130185402,8.27674731957677,2.5265159914174378,3.7215393467842954,1.1626961624545302,1.5573721847757274,1.4154617897439459,3.01242891276476,1.5750045334112008,1.077689931107737,2.799878818700358,3.2563281679928138,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
QUARTER POUNDER WITH BACON & CHEESE,3.2205982031081715,2.643949224270179,2.2985160641034184,8.27674731957677,2.6872018852508526,4.562742417608532,1.190473556044328,1.5573721847757274,1.4985541476927349,3.4819956590765373,1.3450027200467205,1.5826744833080277,2.4998990155836314,3.7075938015913765,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
QUARTER POUNDER WITH BACON HABANERO RANCH,3.2576081731599746,2.7573250328405363,2.2985160641034184,8.27674731957677,2.6872018852508526,3.9194694810958803,1.1825371578758144,1.5573721847757274,1.4154617897439459,3.4819956590765373,1.4600036267289607,1.7768993110773703,2.4998990155836314,3.7075938015913765,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
QUARTER POUNDER DELUXE,2.9985383827973546,2.5305734156998216,2.0987443619336617,8.27674731957677,2.3658300975840234,3.375161611739021,1.1785689587915575,1.5573721847757274,1.3739156107695512,2.9453479490059347,1.5750045334112008,1.3107597244309481,2.4998990155836314,3.7075938015913765,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
DOUBLE QUARTER POUNDER WITH CHEESE,3.7757477538852147,3.4375798842626795,2.8978311706126885,13.12791219929462,3.570974301334632,4.166882148985362,1.166664361538787,1.5573721847757274,1.4154617897439459,4.219886260423616,1.5750045334112008,1.077689931107737,2.799878818700358,4.158859435189939,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
HAMBURGER,1.8882392812432687,1.4535032342814287,1.299657553254635,1.0,1.4820576815002435,2.1875808058695108,1.1269823706962188,1.1857907282585758,1.2492770738463674,1.804971565105904,1.1150009066822402,1.077689931107737,1.5999596062334527,2.3537969007956883,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
DOUBLE CHEESEBURGER,2.591428712227523,2.19044598998875,1.9988585108487835,1.4851164879717849,2.4461730445007306,3.5730917460506064,1.1388869679489892,1.3715814565171516,1.2908232528207622,2.609943130211808,1.5750045334112008,1.077689931107737,2.799878818700358,2.805062534394251,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
BACON CLUBHOUSE BURGER,3.6647178437298056,3.2675161714071432,2.498287766273175,8.27674731957677,2.847887779084267,4.636966217975377,1.2023781532970985,1.7431629130343032,1.581646505641524,3.616157586594188,1.4600036267289607,1.971124138846713,2.799878818700358,3.2563281679928138,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
MCDOUBLE,2.4063788619685087,1.9636943728480358,1.7990868086790268,1.4851164879717849,2.205144203750609,3.0782664102716435,1.1349187688647324,1.3715814565171516,1.2908232528207622,2.4757812026941575,1.3450027200467205,1.077689931107737,2.1999192124669054,2.805062534394251,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
BACON MCDOUBLE,2.628438682279326,2.247133894273929,1.9988585108487835,1.4851164879717849,2.4461730445007306,3.7462806135732434,1.1388869679489892,1.3715814565171516,1.2908232528207622,2.811186021488284,1.3450027200467205,1.3884496555386852,2.1999192124669054,2.805062534394251,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
DAILY DOUBLE,2.591428712227523,2.247133894273929,1.898972659763905,1.4851164879717849,2.2854871506673162,2.8803362759600586,1.1349187688647324,1.3715814565171516,1.2908232528207622,2.4757812026941575,1.4600036267289607,1.3107597244309481,2.1999192124669054,2.805062534394251,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
JALAPEÃ±O DOUBLE,2.591428712227523,2.3038217985591074,1.898972659763905,1.4851164879717849,2.2854871506673162,3.548350479261658,1.1388869679489892,1.3715814565171516,1.2492770738463674,2.4757812026941575,1.3450027200467205,1.3107597244309481,2.1999192124669054,2.805062534394251,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
MCRIB,2.850498502590143,2.473885511414643,1.9988585108487835,1.0,2.1248012568339014,3.4246441453169174,1.1746007597073007,1.5573721847757274,1.4570079687183404,2.4757812026941575,1.1150009066822402,1.077689931107737,1.899939409350179,2.805062534394251,0.0,0.0,SANDUICHE DE CARNE,#CF1C24
PREMIUM CRISPY CHICKEN CLASSIC SANDWICH,2.887508472641946,2.247133894273929,4.496004787970742,1.0,1.7230865222503653,3.449385412105866,1.2182509496341258,1.5573721847757274,1.4154617897439459,2.609943130211808,1.2300018133644803,1.233069793323211,1.899939409350179,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM GRILLED CHICKEN CLASSIC SANDWICH,2.2953489518131,1.5101911385666074,1.1997717021697567,1.0,2.0444583099171942,3.028783876693747,1.166664361538787,1.5573721847757274,1.3323694317951567,2.878266985247109,1.2300018133644803,1.3107597244309481,1.899939409350179,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM CRISPY CHICKEN CLUB SANDWICH,3.4796679934707915,2.870700841410893,1.898972659763905,1.0,2.3658300975840234,4.488518617241688,1.2301555468868963,1.5573721847757274,1.4570079687183404,3.414914695317712,1.4600036267289607,1.7768993110773703,2.799878818700358,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM GRILLED CHICKEN CLUB SANDWICH,2.887508472641946,2.1337580857035716,1.6992009575941482,1.0,2.6872018852508526,4.092658348618517,1.1746007597073007,1.5573721847757274,1.3739156107695512,3.683238550353013,1.4600036267289607,1.7768993110773703,2.799878818700358,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM CRISPY CHICKEN RANCH BLT SANDWICH,3.2576081731599746,2.5872613199850005,1.5993151065092701,1.0,2.1248012568339014,4.463777350452739,1.2261873478026395,1.5573721847757274,1.4570079687183404,3.1465908402824105,1.2300018133644803,1.7768993110773703,1.899939409350179,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM GRILLED CHICKEN RANCH BLT SANDWICH,2.6654486523311287,1.8503185642776787,5.494863298819525,1.0,2.4461730445007306,4.043175815040621,1.1706325606230439,1.5573721847757274,1.3739156107695512,3.414914695317712,1.2300018133644803,1.7768993110773703,1.899939409350179,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
BACON CLUBHOUSE CRISPY CHICKEN SANDWICH,3.7757477538852147,3.1541403628367863,1.9988585108487835,3.4255824398589234,2.4461730445007306,5.25549788769908,1.2579329404766941,1.7431629130343032,1.6647388635903133,3.414914695317712,1.4600036267289607,1.971124138846713,2.799878818700358,2.3537969007956883,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
BACON CLUBHOUSE GRILLED CHICKEN SANDWICH,3.1835882330563687,2.4171976071294647,1.7990868086790268,1.0,2.7675448321675598,4.85963761907591,1.2023781532970985,1.7431629130343032,1.581646505641524,3.683238550353013,1.4600036267289607,2.1653489666160555,2.799878818700358,2.3537969007956883,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
SOUTHERN STYLE CRISPY CHICKEN SANDWICH,2.591428712227523,2.077070181418393,1.299657553254635,1.0,1.7230865222503653,3.2514552777942805,1.1706325606230439,1.3715814565171516,1.2908232528207622,2.408700238935332,1.2300018133644803,1.077689931107737,1.899939409350179,2.3537969007956883,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
MCCHICKEN,2.332358921864903,1.9070064685628574,1.299657553254635,1.0,1.5624006284169507,2.979301343115851,1.1587279633702734,1.3715814565171516,1.207730894871973,1.9391334926235546,1.0,1.077689931107737,1.5999596062334527,2.3537969007956883,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
BACON CHEDDAR MCCHICKEN,2.7764785624865373,2.360509702844286,1.6992009575941482,1.0,2.0444583099171942,4.117399615407465,1.1706325606230439,1.3715814565171516,1.2492770738463674,2.4757812026941575,1.2300018133644803,1.3884496555386852,2.1999192124669054,2.3537969007956883,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
BACON BUFFALO RANCH MCCHICKEN,2.591428712227523,2.19044598998875,1.4994292554243918,1.0,1.8034294691670725,4.117399615407465,1.1626961624545302,1.3715814565171516,1.2492770738463674,2.3416192751765066,1.1150009066822402,1.3884496555386852,1.899939409350179,2.3537969007956883,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
BUFFALO RANCH MCCHICKEN,2.332358921864903,1.9070064685628574,1.299657553254635,1.0,1.5624006284169507,3.449385412105866,1.1587279633702734,1.3715814565171516,1.207730894871973,1.9391334926235546,1.1150009066822402,1.077689931107737,1.899939409350179,2.3537969007956883,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM MCWRAP CHICKEN & BACON (CRISPY CHICKEN),3.33162811326358,2.8140129371257148,1.898972659763905,3.4255824398589234,2.2854871506673162,4.810155085498014,1.2222191487183827,1.5573721847757274,1.2908232528207622,3.1465908402824105,4.450027200467206,1.7768993110773703,2.1999192124669054,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM MCWRAP CHICKEN & BACON (GRILLED CHICKEN),2.7764785624865373,2.077070181418393,1.6992009575941482,1.0,2.5265159914174378,4.389553550085894,1.166664361538787,1.5573721847757274,1.2492770738463674,3.414914695317712,4.450027200467206,1.971124138846713,2.1999192124669054,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM MCWRAP CHICKEN & RANCH (CRISPY CHICKEN),3.2576081731599746,2.7573250328405363,1.7990868086790268,3.4255824398589234,2.0444583099171942,4.315329749719051,1.2222191487183827,1.5573721847757274,1.3323694317951567,2.811186021488284,4.450027200467206,1.5826744833080277,2.1999192124669054,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM MCWRAP CHICKEN & RANCH (GRILLED CHICKEN),2.6654486523311287,2.0203822771332147,1.5993151065092701,3.4255824398589234,2.2854871506673162,3.8947282143069324,1.166664361538787,1.5573721847757274,1.2492770738463674,3.01242891276476,4.450027200467206,1.5826744833080277,1.899939409350179,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM MCWRAP SOUTHWEST CHICKEN (CRISPY CHICKEN),3.4796679934707915,2.870700841410893,1.7990868086790268,3.4255824398589234,1.964115363000487,4.6617074847643245,1.2698375377294648,1.9289536412928787,1.4985541476927349,2.811186021488284,4.450027200467206,1.5826744833080277,2.1999192124669054,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM MCWRAP SOUTHWEST CHICKEN (GRILLED CHICKEN),2.9245184426937487,2.1337580857035716,1.5993151065092701,1.0,2.2854871506673162,4.265847216141154,1.2182509496341258,1.9289536412928787,1.4154617897439459,3.0795098765235855,5.025031733878407,1.5826744833080277,2.1999192124669054,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM MCWRAP CHICKEN SWEET CHILI (CRISPY CHICKEN),2.9985383827973546,2.3038217985591074,5.494863298819525,1.0,1.8034294691670725,4.117399615407465,1.2420601441396668,1.5573721847757274,1.581646505641524,2.5428621664529825,4.450027200467206,1.5826744833080277,1.4799676849867622,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM MCWRAP CHICKEN SWEET CHILI (GRILLED CHICKEN),2.4063788619685087,1.5668790428517858,1.299657553254635,1.0,2.0444583099171942,3.696798079995347,1.1865053569600712,1.5573721847757274,1.4985541476927349,2.811186021488284,4.450027200467206,1.5826744833080277,1.4799676849867622,2.805062534394251,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
CHICKEN MCNUGGETS (4 PIECE),1.7031894309842543,1.680254851422143,1.1997717021697567,1.0,1.4017147345835363,1.890685604402133,1.047618389011082,1.1857907282585758,1.0,1.603728673829428,1.0,1.077689931107737,1.0,1.180506253439425,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
CHICKEN MCNUGGETS (6 PIECE),2.03627916145048,2.0203822771332147,1.299657553254635,1.0,1.642743575333658,2.3360284066031993,1.071427583516623,1.1857907282585758,1.0,1.8720525288647294,1.0,1.077689931107737,1.1199919212466907,1.3610125068788501,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
CHICKEN MCNUGGETS (10 PIECE),2.7394685924347346,2.700637128555358,1.4994292554243918,1.0,2.0444583099171942,3.2267140110053325,1.119045972527705,1.3715814565171516,1.0,2.4757812026941575,1.0,1.155379862215474,1.1199919212466907,1.5415187603182754,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
CHICKEN MCNUGGETS (20 PIECE),4.478937184869469,4.344586352825536,1.9988585108487835,1.0,3.169259566751096,5.453428022010665,1.2341237459711532,1.5573721847757274,1.0,3.9515624053883145,1.0,1.3107597244309481,1.2399838424933811,1.9025312671971255,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
CHICKEN MCNUGGETS (40 PIECE),7.957874369738938,7.689172705651073,2.997717021697567,1.4851164879717849,5.258176186585485,9.906856044021328,1.4682474919423063,2.1147443695514547,1.0415461789743945,6.8360438470178035,1.0,1.5826744833080277,1.4799676849867622,3.2563281679928138,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
FILET-O-FISH,2.4433888320203114,2.077070181418393,1.3995434043395134,1.0,1.642743575333658,2.45973474054794,1.1547597642860166,1.3715814565171516,1.207730894871973,2.00621445638238,1.1150009066822402,1.0,1.899939409350179,1.9025312671971255,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#CF1C24
PREMIUM BACON RANCH SALAD (WITHOUT CHICKEN),1.51813958072524,1.39681532999625,4.496004787970742,1.0,1.4017147345835363,1.7422380036684442,1.0396819908425683,1.5573721847757274,1.1661847158975784,1.603728673829428,10.775077067990418,2.1653489666160555,1.899939409350179,1.5415187603182754,0.0,0.0,SALADA,#CF1C24
PREMIUM BACON RANCH SALAD WITH CRISPY CHICKEN,2.4063788619685087,2.19044598998875,1.5993151065092701,1.0,2.1248012568339014,3.12774894384954,1.0873003798536502,1.3715814565171516,1.207730894871973,2.6770240939706333,6.75004533411201,1.971124138846713,1.899939409350179,1.7220250137577005,0.0,0.0,SALADA,#CF1C24
PREMIUM BACON RANCH SALAD WITH GRILLED CHICKEN,1.814219341139663,1.4535032342814287,1.3995434043395134,1.0,2.3658300975840234,2.7071474084374216,1.0317455926740546,1.3715814565171516,1.1661847158975784,2.9453479490059347,7.325049867523211,2.1653489666160555,1.899939409350179,1.7220250137577005,0.0,0.0,SALADA,#CF1C24
PREMIUM SOUTHWEST SALAD (WITHOUT CHICKEN),1.51813958072524,3.5509556928330364,1.1997717021697567,1.0,1.1606858938334146,1.371119001834222,1.0793639816851366,2.1147443695514547,1.2492770738463674,1.402485782552952,10.200072534579217,1.971124138846713,1.899939409350179,1.9025312671971255,0.0,0.0,SALADA,#CF1C24
PREMIUM SOUTHWEST SALAD WITH CRISPY CHICKEN,2.6654486523311287,2.247133894273929,5.494863298819525,1.0,1.8034294691670725,3.103007677060592,1.166664361538787,2.3005350978100303,1.4985541476927349,2.5428621664529825,10.775077067990418,2.1653489666160555,1.899939409350179,2.3537969007956883,0.0,0.0,SALADA,#CF1C24
PREMIUM SOUTHWEST SALAD WITH GRILLED CHICKEN,2.073289131502283,1.4535032342814287,3.4971462771219586,1.0,2.1248012568339014,2.6824061416484732,1.1111095743591914,2.3005350978100303,1.4154617897439459,2.811186021488284,10.775077067990418,2.1653489666160555,1.899939409350179,2.3537969007956883,0.0,0.0,SALADA,#CF1C24
CHIPOTLE BBQ SNACK WRAP (CRISPY CHICKEN),2.2583389817612973,1.8503185642776787,5.494863298819525,1.0,1.4820576815002435,2.9298188095379545,1.146823366117503,1.1857907282585758,1.3323694317951567,1.9391334926235546,1.2300018133644803,1.0,1.5999596062334527,1.9025312671971255,0.0,0.0,ACOMPANHAMENTO,#CF1C24
CHIPOTLE BBQ SNACK WRAP (GRILLED CHICKEN),1.9622592213468744,1.4535032342814287,4.496004787970742,1.0,1.642743575333658,2.7318886752263696,1.119045972527705,1.1857907282585758,1.2908232528207622,2.0732954201412053,1.2300018133644803,1.077689931107737,1.5999596062334527,1.9025312671971255,0.0,0.0,ACOMPANHAMENTO,#CF1C24
HONEY MUSTARD SNACK WRAP (CRISPY CHICKEN),2.2213290117094946,1.8503185642776787,5.494863298819525,1.0,1.5624006284169507,2.806112475593214,1.1349187688647324,1.1857907282585758,1.1246385369231837,1.9391334926235546,1.1150009066822402,1.0,1.5999596062334527,1.9025312671971255,0.0,0.0,ACOMPANHAMENTO,#CF1C24
HONEY MUSTARD SNACK WRAP (GRILLED CHICKEN),1.9252492512950714,1.4535032342814287,4.496004787970742,1.0,1.7230865222503653,2.608182341281629,1.1071413752749346,1.1857907282585758,1.083092357948789,2.0732954201412053,1.1150009066822402,1.077689931107737,1.5999596062334527,1.9025312671971255,0.0,0.0,ACOMPANHAMENTO,#CF1C24
RANCH SNACK WRAP (CRISPY CHICKEN),2.332358921864903,2.1337580857035716,1.4994292554243918,1.0,1.642743575333658,3.004042609904799,1.1269823706962188,1.1857907282585758,1.1246385369231837,2.00621445638238,1.1150009066822402,1.0,1.5999596062334527,1.9025312671971255,0.0,0.0,ACOMPANHAMENTO,#CF1C24
RANCH SNACK WRAP (GRILLED CHICKEN),2.03627916145048,1.7369427557073216,5.494863298819525,1.0,1.7230865222503653,2.781371208804266,1.099204977106421,1.1857907282585758,1.083092357948789,2.0732954201412053,1.1150009066822402,1.077689931107737,1.5999596062334527,1.9025312671971255,0.0,0.0,ACOMPANHAMENTO,#CF1C24
SMALL FRENCH FRIES,1.8512293111914657,1.6235669471369643,2.498287766273175,1.0,1.0,1.3216364682563257,1.119045972527705,1.3715814565171516,1.0,1.1341619275176507,1.0,2.1653489666160555,1.0,1.3610125068788501,0.0,0.0,ACOMPANHAMENTO,#CF1C24
MEDIUM FRENCH FRIES,2.2583389817612973,1.9070064685628574,3.4971462771219586,1.0,1.0,1.4700840689900145,1.1746007597073007,1.7431629130343032,1.0,1.2683238550353013,1.0,2.7480234499240828,1.1199919212466907,1.3610125068788501,0.0,0.0,ACOMPANHAMENTO,#CF1C24
LARGE FRENCH FRIES,2.887508472641946,2.360509702844286,4.496004787970742,1.0,1.0,1.717496736879496,1.2658693386452078,1.9289536412928787,1.0,1.402485782552952,1.0,3.7191475887707957,1.1199919212466907,1.7220250137577005,0.0,0.0,ACOMPANHAMENTO,#CF1C24
KIDS FRENCH FRIES,1.4071096705698314,1.283439521425893,1.0998858510848784,1.0,1.0,1.160818234128163,1.0595229862638524,1.1857907282585758,1.0,1.0670809637588254,1.0,1.5826744833080277,1.0,1.180506253439425,0.0,0.0,ACOMPANHAMENTO,#CF1C24
SIDE SALAD,1.074019940103606,1.0,1.0,1.0,1.0,1.0247412667889482,1.0158727963370273,1.1857907282585758,1.083092357948789,1.0670809637588254,3.587520400350405,1.971124138846713,1.1199919212466907,1.3610125068788501,0.0,0.0,ACOMPANHAMENTO,#CF1C24
APPLE SLICES,1.0555149550777043,1.0,1.0,1.0,1.0,1.0,1.0158727963370273,1.0,1.1246385369231837,1.0,1.0,7.215194488618962,1.1199919212466907,1.0,0.0,0.0,ACOMPANHAMENTO,#CF1C24
FRUIT 'N YOGURT PARFAIT,1.555149550777043,1.1133758085703571,1.0998858510848784,1.0,1.0803429469167072,1.173188867522637,1.119045972527705,1.1857907282585758,1.9555621164110755,1.2683238550353013,1.1150009066822402,1.5826744833080277,1.5999596062334527,1.3610125068788501,0.0,0.0,ACOMPANHAMENTO,#CF1C24
BAKED APPLE PIE,1.9252492512950714,1.7369427557073216,1.6992009575941482,1.0,1.0,1.4206015354121182,1.1269823706962188,1.7431629130343032,1.5401003266671296,1.1341619275176507,1.2300018133644803,1.971124138846713,1.1199919212466907,1.5415187603182754,0.0,0.0,SOBREMESA,#CF1C24
